"campaign","sample_ID","date_time","weight_g","T_C","RH","Area_m2","Patm","Dry_weight","Fresh_weight"
"branch_vs_leaf_4","blup",21/10/20 19:52,2.81381,26.305,61.435,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 19:56,2.831507,26.3175,62.015,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:00,2.796113,26.225,61.635,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:04,2.760719,26.3225,61.795,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:08,2.81381,26.345,61.835,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:12,2.831507,26.3925,62.135,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:16,2.778416,26.4875,61.6675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:20,2.760719,26.4425,62.0775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:24,2.778416,26.4125,62.015,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:28,2.831507,26.46,61.9925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:32,2.81381,26.355,61.5475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:36,2.778416,26.3875,61.7825,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:40,2.760719,26.3425,61.6825,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:44,2.778416,26.44,61.8075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:48,2.778416,26.3875,61.015,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:52,2.743022,26.205,61.68,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 20:56,2.81381,26.385,61.4575,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:00,2.760719,26.43,61.3725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:04,2.760719,26.4775,61.49,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:08,2.725325,26.46,61.5125,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:12,2.760719,26.445,61.7525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:16,2.81381,26.41,61.6275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:20,2.778416,26.46,61.985,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:24,2.725325,26.5275,61.54,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:28,2.689932,26.4025,62.005,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:32,2.672235,26.4125,61.9525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:36,2.778416,26.3975,61.8075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:40,2.796113,26.425,61.6625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:44,2.866901,26.4775,61.4925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:48,2.796113,26.415,61.535,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:52,2.725325,26.4025,61.4375,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 21:56,2.778416,26.4025,61.45,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:00,2.81381,26.455,61.47,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:04,2.689932,26.455,61.5475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:08,2.81381,26.305,61.815,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:12,2.831507,26.3675,61.855,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:16,2.81381,26.3925,61.89,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:20,2.796113,26.405,61.88,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:24,2.725325,26.5275,61.75,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:28,2.707629,26.625,61.385,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:32,2.778416,26.3725,61.8775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:36,2.849204,26.5075,61.75,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:40,2.796113,26.46,61.5275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:44,2.636841,26.3875,61.45,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:48,2.81381,26.5,61.1725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:52,2.725325,26.3675,61.495,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 22:56,2.743022,26.4725,61.15,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:00,2.796113,26.3675,61.21,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:04,2.831507,26.48,61.165,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:08,2.796113,26.4925,61.4525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:12,2.796113,26.49,61.515,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:16,2.778416,26.58,61.175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:20,2.796113,26.5125,61.4875,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:24,2.831507,26.435,61.8,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:28,2.743022,26.52,61.605,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:32,2.760719,26.41,61.665,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:36,2.796113,26.56,61.4625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:40,2.831507,26.39,61.785,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:44,2.743022,26.39,61.64,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:48,2.831507,26.3475,61.695,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:52,2.831507,26.4375,61.4275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",21/10/20 23:56,2.796113,26.4375,61.5925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:00,2.778416,26.4625,61.1775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:04,2.81381,26.5625,60.88,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:08,2.778416,26.495,61.1625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:12,2.831507,26.2725,61.5675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:16,2.81381,26.4975,61.3675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:20,2.81381,26.525,61.4,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:24,2.831507,26.425,61.7525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:28,2.778416,26.5275,61.55,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:32,2.778416,26.595,61.62,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:36,2.796113,26.58,61.535,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:40,2.81381,26.34,61.69,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:44,2.796113,26.38,61.925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:48,2.831507,26.45,61.6475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:52,2.760719,26.4625,61.3325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 00:56,2.796113,26.4025,61.23,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:00,2.796113,26.4275,61.0625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:04,2.778416,26.525,61.1125,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:08,2.81381,26.4975,61.02,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:12,2.743022,26.565,61.3,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:16,2.743022,26.4125,61.4025,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:20,2.849204,26.4225,61.53,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:24,2.796113,26.5,61.6925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:28,2.831507,26.64,61.28,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:32,2.831507,26.545,61.69,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:36,2.796113,26.58,61.3175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:40,2.778416,26.4375,61.85,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:44,2.796113,26.56,61.2675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:48,2.796113,26.5325,61.415,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:52,2.760719,26.45,61.44,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 01:56,2.743022,26.525,61.1675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:00,2.778416,26.5475,61.2,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:04,2.81381,26.55,60.9675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:08,2.778416,26.395,61.1975,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:12,2.796113,26.37,61.175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:16,2.849204,26.4725,61.36,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:20,2.796113,26.585,61.5675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:24,2.796113,26.6,61.1525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:28,2.81381,26.5275,61.4475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:32,2.743022,26.4675,61.5325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:36,2.689932,26.4925,61.78,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:40,2.81381,26.4225,61.6725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:44,2.707629,26.595,61.3825,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:48,2.760719,26.555,61.325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:52,2.760719,26.52,61.605,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 02:56,2.725325,26.52,61.505,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:00,2.81381,26.51,61.38,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:04,2.707629,26.4275,61.4625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:08,2.778416,26.4425,61.2425,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:12,2.81381,26.4475,61.1675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:16,2.81381,26.3875,61.155,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:20,2.760719,26.51,61.095,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:24,2.743022,26.5075,61.245,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:28,2.760719,26.3925,61.5175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:32,2.796113,26.4425,61.695,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:36,2.636841,26.535,61.69,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:40,2.796113,26.52,61.655,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:44,2.760719,26.6025,61.2525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:48,2.760719,26.5025,61.3825,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:52,2.796113,26.5475,61.4275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 03:56,2.689932,26.4975,61.535,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:00,2.778416,26.485,61.425,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:04,2.725325,26.415,61.33,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:08,2.81381,26.525,61.0525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:12,2.796113,26.47,61.01,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:16,2.778416,26.465,61.02,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:20,2.760719,26.59,60.9875,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:24,2.796113,26.5475,61.1575,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:28,2.743022,26.555,61.29,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:32,2.760719,26.5175,61.3775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:36,2.672235,26.4625,61.81,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:40,2.654538,26.49,61.6375,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:44,2.778416,26.55,61.795,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:48,2.760719,26.5925,61.8325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:52,2.743022,26.505,61.6525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 04:56,2.796113,26.52,61.375,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:00,2.796113,26.5625,60.9825,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:04,2.81381,26.5325,61.5675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:08,2.81381,26.4675,61.435,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:12,2.81381,26.475,61.09,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:16,2.796113,26.515,61.12,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:20,2.831507,26.5475,60.8475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:24,2.725325,26.59,60.9925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:28,2.796113,26.545,61.2775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:32,2.81381,26.3775,61.6775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:36,2.760719,26.51,61.56,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:40,2.831507,26.5475,61.35,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:44,2.689932,26.5075,61.23,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:48,2.743022,26.655,61.2525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:52,2.778416,26.6225,61.255,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 05:56,2.866901,26.57,60.9025,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:00,2.778416,26.6125,61.08,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:04,2.743022,26.5175,61.26,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:08,2.849204,26.58,60.8175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:12,2.831507,26.5025,60.7775,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:16,2.796113,26.46,60.9525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:20,2.778416,26.54,60.6575,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:24,2.743022,26.565,61.005,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:28,2.831507,26.5125,61.19,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:32,2.796113,26.5,61.4225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:36,2.81381,26.5425,61.535,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:40,2.849204,26.5925,61.1725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:44,2.81381,26.6475,61.485,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:48,2.760719,26.585,61.265,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:52,2.796113,26.7125,61.1375,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 06:56,2.760719,26.5,61.37,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:00,2.672235,26.615,61.32,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:04,2.884598,26.5225,60.9075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:08,2.831507,26.4,61.7,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:12,2.796113,26.5475,61.195,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:16,2.849204,26.49,61.175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:20,2.849204,26.585,61.06,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:24,2.778416,26.5675,60.7175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:28,2.796113,26.435,60.88,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:32,2.81381,26.53,61.35,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:36,2.796113,26.58,61.1725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:40,2.884598,26.5975,61.3075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:44,2.81381,26.5975,61.285,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:48,2.81381,26.62,61.295,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:52,2.796113,26.5675,61.2025,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 07:56,2.778416,26.6,61.365,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:00,2.796113,26.5225,61.2425,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:04,2.849204,26.6125,61.5375,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:08,2.796113,26.4225,61.0525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:12,2.778416,26.4975,61.1225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:16,2.831507,26.415,61.255,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:20,2.796113,26.4975,60.885,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:24,2.831507,26.5625,60.645,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:28,2.778416,26.4975,60.6725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:32,2.760719,26.51,61.11,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:36,2.778416,26.565,61.15,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:40,2.831507,26.53,61.33,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:44,2.81381,26.58,61.07,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:48,2.81381,26.5575,61.36,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:52,2.81381,26.63,61.3725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 08:56,2.81381,26.5825,61.2325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:00,2.725325,26.6075,61.2975,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:04,2.81381,26.645,60.89,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:08,2.81381,26.555,61.18,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:12,2.81381,26.5375,61.43,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:16,2.81381,26.51,61.095,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:20,2.707629,26.57,60.95,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:24,2.831507,26.5175,61.1275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:28,2.778416,26.4725,61.1225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:32,2.796113,26.575,60.935,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:36,2.760719,26.4475,61.105,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:40,2.760719,26.485,60.9625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:44,2.849204,26.515,61.4,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:48,2.831507,26.58,61.085,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:52,2.743022,26.5825,61.3675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 09:56,2.81381,26.465,61.9275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:00,2.81381,26.475,61.6325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:04,2.760719,26.48,61.3625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:08,2.81381,26.5725,61.4175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:12,2.778416,26.5,61.305,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:16,2.849204,26.5925,60.9525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:20,2.81381,26.625,60.9075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:24,2.743022,26.5675,60.9475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:28,2.796113,26.4525,61.005,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:32,2.778416,26.5325,60.865,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:36,2.778416,26.5675,60.97,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:40,2.796113,26.5425,61.0625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:44,2.743022,26.5125,61.2675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:48,2.743022,26.555,61.13,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:52,2.866901,26.6,61.3225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 10:56,2.81381,26.5775,61.3975,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:00,2.778416,26.525,61.595,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:04,2.760719,26.6325,61.3625,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:08,2.689932,26.5775,61.1425,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:12,2.707629,26.55,61.2,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:16,2.760719,26.57,60.895,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:20,2.778416,26.555,60.9525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:24,2.778416,26.5425,60.7275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:28,2.743022,26.485,60.69,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:32,2.760719,26.5375,60.6475,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:36,2.725325,26.545,61.1925,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:40,2.778416,26.57,60.895,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:44,2.743022,26.6025,60.9325,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:48,2.81381,26.575,60.8825,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:52,2.778416,26.5325,61.25,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 11:56,2.760719,26.58,61.3175,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:00,2.778416,26.545,61.4975,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:04,2.707629,26.54,60.9525,0.0351,101.325,2.2,3.4
